path,blob_sha,mode,type,subsystem,review_method,disposition,finding_ids,notes
proximity/docs/PROXIMITY_BEHAVIOR_AUDIT_HANDOFF_2026-02-18.md,2f5e74bfc4c46a4755069f49eae069dd9770f950,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/docs/README.md,deff6a47a788e544f7d48578d97b1e1e74e23b9e,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,AUD-012,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/docs/TRACKER_REFERENCE.md,508d0634c731ca8e36845d6c8d147e129323ad70,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/docs/session-notes/SESSION_NOTES_2026-01-06.md,7d0ee643b7f68185dda7bcb0d32253d92f6f791b,100644,text/x-script.python,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/docs/session-notes/SESSION_NOTES_2026-01-08.md,963a663090ec8a1aba6a03702540adcd8d78dec1,100644,text/x-script.python,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/docs/session-notes/SESSION_NOTES_2026-01-18.md,6daddc20748ecae06c247103760a2d2074c2eeff,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/lua/proximity_tracker.lua,fcd93901761ab7384251c1894fd263c7a9714fa3,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,AUD-001,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/map_assets_manifest_from_etmain.json,58e8af667fb028924a73a68269b1eaa8e6f152c0,100644,application/json,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/objective_coords_from_etmain.json,62cfb37ad7e05a08474841188d34d5ec319a08e3,100644,application/json,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/objective_coords_gate_config.json,85b81efa576c245bec5ec5e0adaeb7c0e771a8ce,100644,application/json,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/objective_coords_template.json,4feb3538a7246c6be025fce83e254bfa294b33a7,100644,application/json,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/parser/__init__.py,951fb76c31676381db1edf6ee9061b3b3f7e087a,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/parser/extract_objective_coords.py,fd9216bef3cff4e13a6acc24297127cfa1b895ca,100644,text/x-script.python,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/parser/parser.py,8ef13827c6230bd94fa85c72ef8f6e27447ac218,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/schema/migrations/2026-02-04_round_start_unix.sql,c65b84b99c275db2ffccdcae9ca9a17d44f29370,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/schema/migrations/2026-02-12_ws1c_constraint_cleanup.sql,7258adf9ba0431e93a970e4e7e580406d2db30ea,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/schema/migrations/2026-02-19_reaction_metrics.sql,40cbe92888742754cfd54ce9d0446767f66692c6,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
proximity/schema/schema.sql,4c462df358f590fba387582640c5872a76d2ad26,100644,text/plain,proximity,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
pyproject.toml,bdb718f722424760a853e173a75f226d8574b48a,100644,text/plain,root,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
pytest.ini,a3e4ecd737018d83053b601c41b288e9a0d63dd5,100755,text/plain,root,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
requirements-dev.txt,876fa604b7d6f72db94092d9fa1b83194d01024b,100644,text/plain,root,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
requirements.txt,42fa376c61387172a859e52faf60a5ac20682def,100644,text/plain,root,deep_text_review,REVIEWED_SUPPORT,AUD-005;AUD-009,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
scripts/__init__.py,96859d837e7a43d7d3854545ef9b2a368aeddedc,100644,text/plain,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/apply_migrations.py,3aa4e00ec784d437b77ba5c5fc93121ddf71c9c5,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,AUD-002,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/__init__.py,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,100644,inode/x-empty,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/audit_round_pairs.py,612e4023762c33dc8817ea9c31ffe7e78ec2a438,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/audit_time_vs_lua.py,43322698aa12d3f09bcdeff9370e3575aa3a29cf,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/backfill_endstats.py,0f5178ab3258dbab1882be9aa5f7f897e91e0fd2,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/backfill_full_selfkills.py,d480c81cb3620e127ebf16fde0eeff28f393cb4d,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/backfill_gametimes.py,67019425eebed8f96d720c04c6db5a2b9e20c709,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/backfill_lua_round_ids.py,bc369ad79ca1f0ad24f6c6a6d412546342262ca8,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/backfill_r2_time_played.py,191e51b6da56bed745b4b20cd76e7d998af549b2,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/bot_scrim_mode.py,d01198599b893e0542c2f714eb635b1e435ea071,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/export_proximity_map_assets.py,c572f8af57139b2b2e55cfc7fb6aad4b28c0d115,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/export_proximity_objective_zones.py,8b4c5d48a97468b280880f9687947447d907ee75,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/generate_omnibot_botnames.py,62908de1f35191be1214cfe279c3e3aef93aae7c,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/generate_retro.py,fcf77d077952bbc505dc89260213fe5b2646db07,100644,text/plain,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/generate_retro_text.py,d9f79e4e511d6f795c0d81406507544b8f9c5819,100644,text/plain,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/objective_coords_to_lua.py,dbeba8efe3c079c230a48e03a7d05124492c6f33,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/omnibot_toggle.py,687cc846e3426b8d5b405808521755f456fca5be,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/pipeline_health_report.py,c272465b4ddc968c00a27e6535ba452c0df5963c,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/proximity_objective_coords_gate.py,67f7f45d1b4bd278723d3f7cda26fc2febf1a838,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/rcon_command.py,ca26a3a43747b408fc7fab924180442cc1658349,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/relink_lua_round_teams.py,faafc751c7d4958a39fe059975fa7e94e4684406,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/run_retro_test.py,38c18c24dce4bd9d8d1d712fc1057ad7ecc6d8e3,100644,text/plain,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/sync_objective_placeholders.py,b9698f50a7e1a24c6b21bea79b3e65d924173898,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/update_proximity_objectives_from_json.py,9f1b4bbc9c97a57894c8645ee7e2b834a8cdb930,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/archive/verify_proximity_schema.py,99293bf9fc8d760bb9b82c27b42437181c4aa19d,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_aim_lock_clamp.py,a9857027694b9125d1150476cd9e3f07f96caecd,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,AUD-001,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_box_scale_session_results.py,ca87f93d3a4609b143833a2daaee31a32bc02837,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_gametimes.py,756a8967d092a028f43f9604a3a8f5542fe544c6,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_killer_reinf.py,ae37b76b766959a2718503b9295274fa3a63fad1,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_match_id_stopwatch.py,4b0a59dfdbcf83939e8a22f7fdfa4d1e6a64f496,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_orphan_r2.py,306fca08c6cbd7e32da8400ff24e8f651822615c,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_player_track_metrics.py,1d34739af90886423c068850bb8bdcc42f559e20,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_proximity_player_track_metrics.py,d3ad132b5a4ca6ef1c940eba385c38069f7dc875,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_rounds_is_valid.py,0e71361d524b2d30d8e1a295cb2abbfced34c67c,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_s_effort_history.py,ce17f06b8e5cc086987bb72c028e810985daedcb,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backfill_vs_stats_subjects.py,59cb851a8173ae96c3008f472c063893e89ea933,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_clutch_detector.py,e17fb5dde10a385f79b1b09db1fdc61562fde572,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_clutch_v1.py,06233a4f6964e2454280cf47bdde5563b0de4433,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_good_night.py,311a8a070980c6cb8ef41a1da2c231b4820e48ad,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_help_harm_ledger.py,934fec39c9c2c30ddd6a59d40263f4c2b17ba50d,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_krogt_perlife.py,a96694d3502574c20559619c1384a68bfa752883,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_krogt_tds.sql,9a77fdaff8b4f2d4d07a7fce6f80d6d3e328c8e0,100644,text/plain,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_obj_phase_deadtime.py,3ade522560d75f970792c7ca759ab69bd7eee2c7,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_opening_duels.py,22677f2df34b5d3797764c03919c0368e66c608a,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
scripts/backtest_s_effort.py,43bcb492ddd9b1e38e2cc5476abc05934a4b8955,100644,text/x-script.python,scripts,deep_text_review,REVIEWED_ACTIVE,,"Reviewed by source inspection plus applicable static, test, schema, or runtime evidence."
